text,label
"#dkpol do your thing... Nå nej det er I jo holdt op med.
#dkmedier do your thing så... Nå nej det er I jo også holdt op med... #bangeforstatsmagten #godevennermeddkpol",negative
"En skov må gerne smage godt. Foruden etablering af stier og skovenge plantes også frugttræer i denne skov - fremover kan man på en gå tur her bl.a. plukke kirsebær, æbler, pære og morbær - der plantes ialt 150 frugttræer #dkgreen",positive
"RT @USER: Talentkommune... Hold da op...
Bliver spændende at følge",positive
"Hvis du har andet end galde, så kom med det.",negative
Det er ikke den bedste dag herude..,neutral
"Svaret er blandt andet 70 år med europæisk fred, en styrket stemme i internationale anliggende og økonomisk fremgang 🇪🇺",positive
Danske Bank: Blackrock ejer under 5 pct,neutral
"Enig.
Vi er det absolut eneste land (med lovgivning om partistøtte), hvor partierne ikke skal oplyse, hvor meget de modtager.
Idet hverken eller er interesseret i at ændre det, bliver det ikke anderledes, før vi vælgere kræver det. #politikerlede #korrupt?",negative
"Nej desværre, man skal råbe ret højt hvis lyden er høj i forvejen 😠",negative
GF Forsikring a/s: Prisregn: Sønderjyder hyldet for deres overskud,positive
"3000 Eintracht Frankfurt-fans rejser torsdag til Ukraine og Donetsk for at se deres hold i EL. Det er pænt mange. Faktisk så mange, at det er det største antal udebanetilhængere, Shakhtar Donetsk nogensinde har haft. International OG nationalt vel at mærke!",positive
"""Mobil-overfølsomhed"" virker til at vokse hastigt i den elektrificerede verden.
Norske har samlet 140 beretninger.

@USER afviser lidelsen. Men med hvad?
Læs Tabt Tråds kommentar på Facebook for svaret.

#dktele #dkgreen #dkpol #dkmedier
[LINK]",neutral
"Ja, man kan næste sige, at det er hendes business og brød på bordet. God pointe.",neutral
"Hej Daniel, nu var det jo lige Brøndbyfans, der toppede dumheden i går. Men jeg er sådan set fløjtende ligeglad, hvilket hold du hepper på: Stop homofobi! Det gælder alle klubber og fans, det burde egentligt ikke være nødvendigt at understreg, men nu har du det så sort på hvidt.",negative
Næstved-profil før AaB: Skal stole på os selv #aab #Næstved #SydbankPokalen,neutral
Er der mon ”afdansningsbal i den borgerlige” når Kristendemokraterne hyrer lokalpolitiker fra Venstre som spindoktor i kampen mod Venstre... #Besserwisserne #dkpol,negative
"Jeg skal bare lige forstå om du mener at Facebook er mere repræsentativ?
Sådan fremgår det lidt.... Og så ufrivilligt komisk kan du næsten ikke være i virkeligheden",negative
"Farvel til sommer- og vintertid er rykket ét skridt nærmere,",neutral
"Det er dig der er troll her, lukker kun lort ud, for argumenter har du ingen af.",negative
FDA godkender ny doseringsmulighed for Genmabs Darzalex,neutral
"Jeg tænker, jeg godt kan købe en øl eller to mere, hvis der kommer lidt medvind på kurserne...",positive
Det skal jo også passes ...😄 Heldigvis er det jo unikke individer uanset om det er hunde eller katte - nogle hunde kan være ret asociale. Men sådanne nogen fluffy nogen..... suk. Pragtfuldt. 😊,positive
I added a video to a playlist Helsam Middelfart - en rejse gennem 21 år,neutral
"Igen har ret. Ja, vi skal holde op med at tale om skattetryk, men derimod om, at skat gør os trygge! #dkpol #dkmedier 
[LINK]",positive
JP mener: Fænomenet Rasmus Paludan må udløse alvorlig selvransagelse hos alle partier - alle partiet har været medvirkende til at ændre dk med masseindvandring. Det har kostet og vil koste endnu mere i fremtiden ... desværre #dkpol,negative
"BPA er verdens bedste kompensationsordning. Men den kan kun fungere, hvis de borgere der ønsker det, kan overdrage deres arbejdsgiveansvar. Den ret udhules fuldstændig, når kommunerne presser adm.bidraget i bund #dkpol @USER
[LINK]",neutral
"Kontanthjælps loftet er en falsk vare betegnelse, det er ""ikke"" ""hjælp"", det er en destruktion, reduktion, nedskæring af en offentlig ydelse, "" hjælp"", betyder forøgelse, tilskud, altså ""misbruger"" Løkke og co. ordet ""hjælp"" groft. I det hele taget misbruger, destruerer Løkke DK.",negative
Ramos erkender: Jeg begik en fejl mod Ajax,neutral
Italiensk supermarked i hovedstaden reddet fra konkurs,positive
"⁦@USER⁩ kiggede i dag forbi Vejle. Hun hilste på Niels og indviede hans nye minivådområde, der skal bidrage til opsamling af kvælstof. Det fik de en snak om på Niels nye bænk, hvor han skal sidde og nyde udsigten. Tak til Pia for at kigge forbi. #dkgreen #dkpol",positive
Dansk Standard: Nu skal der sættes fælles standarder for vegetaris... #standarder #fødevarer,neutral
"DF freder fortsat Inger Støjberg. I Dansk Folkeparti kan vi ganske enkelt ikke hidse os op over det, siger Martin Henriksen til Ritzau. MEN I skal hidse jer op. En minister overholder muligvis ikke landets love!!!!! Enig eller uenig i beslutningerne så er love love også i Danmark",negative
"Fransk kamp afbrudt i fem minutter pga racistiske tilråb. Hvis det er rigtigt at UEFA har udsendt retningslinjer for stop af kampe ifm homofobiske eller racistiske tilråb, sker det også i #sldk i weekenden",neutral
"Enig. Men valgdebatterne skal handle om at imødegå #klimaforandringer, ikke om muslimer og udlændinge. Lad os gøre vores til, at de vigtigste emner fylder mest i offentlig debat #GrøntValg #lighed #sundhed #bæredygtighed",positive
"Konkurrencestater kommer i forskellige varianter, og det samme gælder for den danske konkurrencestat 🇩🇰. Nysgerrig? Køb 'Konkurrencestatsministeren' her: #dkpol #dkøko",positive
"Kina annoncerer planer om en 'strategisk service- og logistikbase' på Woody (Yongxing) Island i Paracel-øgruppen, efter amerikanske B-52 bombefly igen overfløj Det Sydkinesiske Hav. #Sikkerhedspolitik til søs i Asien har også betydning for #dkbiz.

#Kina #USA #sikpol #maritime",neutral
"Hvor mange af de største havvindmøller, GE12MW, skal der til for at have nok strøm til, at alle kan køre i Tesla? Forudsætninger: =&gt; 2 mio biler i Danmark =&gt; Hver bil kører i snit 20.000 km om året =&gt; Den Tesla, vi skal have, er Model 3 55kWh
Du vil blive overrasket over svaret.",neutral
"Nå, Anders Samuelsen, vil du følge Trumps linje her? Golan-højderne er syrisk territorium besat af Israel. #dkpol #israel #syria #GolanHeights",neutral
"Ja, hvad er alternativet? Godt spørgsmål. Men hvis et forbud ikke virker, så bør man nok ikke gøre det.

Nogle gange er der bare ikke en god løsning (endnu)... Måske er det tilfældet for hårde stoffer. #LivetErRåt",neutral
Hvorfor melder de samme ikke når børn medbringes til demonstrationer - ganske vist bag fædrene - de må jo være på lige fod #dkpol,negative
"Nej. 

Nørrebro gav Paludan de sidste vælgererklæringer efter de smadrede byen igen igen igen #dkpol #dkmedier",negative
Korrekt - så skal dem i slagelse tjene penge på dem i Roskilde. Ikke optimalt i mine øjne,negative
"Mediernes rolle skal forklares forfra, skriver som kommentar til ""På sin vis er der tale om ytringsfrihed på speed. Men hvis de forpligtede, uafhængige medier samtidig svækkes, får vi et demokratisk problem"" #dkmedier",neutral
"Jeg kender hende ikke godt nok. Jeg er ret ligeglad med, HVAD hun har ytret sig om. Det er ytringsfrihed at give den gas. Jeg synes derimod online chikane er et ekstremt problem. Det ødelægger folks lyst til at deltage i debat og politiet gør ikke nok ved anmeldelserne.",negative
Blog: Derfor ender Brexit (forhåbentligt) med en Norge+,neutral
"Jeg tror, det der var kampen. Goff virker lost",negative
"Vores alle sammen kommede udenrigsminister slår til igen på twitter 1
@USER 0
# Kom nu ind i den moderne kommunikationverden.",negative
"Når man lige tænker over det...
Er det egentlig ikke pudsigt at der aldrig er blevet fulgt op på denne, med en ny måling.

:-))",negative
Det siger jeg gerne - det er jo sådan set også det mit tweet handler om 😉,positive
Fedt link. Meget stilen.,neutral
"Du og jeg diskuterede, om vendingen ""kraftigt op"" var retvisende. Det er den. At du så vil diskutere, om noget andet skulle have været med og slå ""politisk plat"" på det, er dit valg. Som sagt synes jeg fint, man kunne have skrevet historikken ind.",negative
Verdens bedste parti-fe fylder 85 år. Hvilken alder. Hvilken kvinde. Hvilket liv. hepper og sender de grønneste fødselsdagshilsener til the one and only: Jytte Abildstrøm. #dkpol,positive
"Ak ja, havde det nu været vores opgave, så havde vi da hurtigt fået drejet den over på, det det må være en eller anden Mettes skyld.",negative
"Pointen er jo ikke hvad der gik galt. Men at der ikke er noget som minder engagement, identifikation. Ikke med DF som sådan, men med de vælgere som føler sig svigtet - 6,3 pct af vælgerne....og god podcast!",positive
"💬 Lad os høre, hvad du mener – bidrag til årets tilskuerundersøgelse i og hjælp os med at gøre det hele lidt bedre 👇🏼 #fcm #fcmlive #sldk 

[LINK]",neutral
"Vi har igennem hele forløbet gjort det klart, at arbejdsmarkedets parter er afgørende i forh til at definere, hvem der er mest nedslidt. har aldrig haft intention om reelle forhandlinger. I har skjult afgørende rapport - tilståelsessag at I har forhandlet på skrømt.",negative
Det er vist i store træk en copy paste fra et tysk forlæg fra 1930' erne,negative
"Go'mor'n. Ønsker alle (ikke og @USER) en vidunderlig dag ☺️ 
I øvrigt mener jeg et X ved giver os 4 lange år med Løkke og DF 😟 
Gør venligst en ene-stående undtagelse og vælg @USER, eller 🙏🏾😍 
#dkpol #dkmedier #fv19",positive
"Martin Henriksen igen, igen, igen - tillader mig at holde gryden med hans udtalelser i kog...
Burde simre dagligt 😡
#dkpol #dkmedier",negative
Trumps tidligere kampagnechef dømmes igen - får forlænget fængselsstraf,neutral
"Agf ville meget gerne gøre diskussionen til et spørgsmål om hacking eller ej. 
Faktuelt har jeg brugt ordet i vores første overskrift i sagen og en afsluttende sætning i første artikel. Ordet bruges bredt om uautoriseret adgang, men det er upræcist. Ikke anvendt yderligere af mig",negative
"Svaret på dit spørgsmål er enkelt Lars, det er den som har behovet. Det handler ikke om hvilket job man har haft. Det handler om at når den faglige uddannede læge laver en lægeerklæring der siger, at en borger er for syg/nedslidt til at arbejde, så har vi et system der hjælper.",positive
"Fordi den tosse kunne være dig hvis en gruppe voldspsykopater var uenig i dine holdninger. Det er sådan et civiliseret samfund fungere. Jeg synes at er en kæmpe idiot, men holder fast i at hvis folk kunne være uenig i fred var politi ikke nødvendigt.",negative
"Man kan jo tage den “set ovenfra” med fokus på, hvor stor en rolle diverse eksperter rent faktisk har på tonen og måden hvorpå fodbolddanmark opfører sig. Vil man have et bodegabøvet Stig Tøfting-fodbolddanmark?",negative
"Krise- og dommedags-retorik påfører unge angst for livet!
Navnlig blandt piger og unge kvinder er mistrivsel størst og øges.

Undgå at piske KRISE-stemning op. Overvej om kompetencer er den rigtige måde at løse klimaudfordring på
#dkgreen #klima #psykiatri
[LINK]",neutral
Nye veje for fritidslivet,positive
"😉 Jeg er rigtig gode venner med ham, det gør måske en lille forskel 🤣🤣

Har aldrig sagt at RP gør al det rigtigt, men han belyser en voldsparathed, som ingen andre kan 👍",positive
"Ville aldrig være blevet sunget, havde episoden igår ikke involveret en fck’er (især når det er et yndet hadeobjekt som VF og ugen før et derby). Denne sang er totalt bøvet og synges meget sjældent, og det her kan mest af alt betragtes som en løs omgang troll/ironisk kommentar.",negative
"Public service kanaler burde ikke lægge så væsentlige programmer overfor hinanden. Det er spild af ressourcer i et mediemarked, hvor det kun er os danskere selv der gider lave tv-nyheder på dansk. Taberne er flowseerene (som så ikke kan vælge et public service alternativ)",negative
"1. april er den eneste dag på året, hvor folk forholder sig en anelse kritisk til det, de læser online, inden de farer i flint, det måtte man gerne udvide til resten af året.",positive
"Ved du overhovedet hvad det ord betyder?

Jeg er fuldstændig enig med @USER. Danmark har brug for en ny retning!",positive
RT @USER: Ved Venstre hvad sandhed er?,negative
.@USER er ugens gæst på @USER. Lyt med kl. 12.15 og stil spørgsmål til Morten på 7021 1919 eller send en sms til 1212. #fremad #dkpol,neutral
Skjulte fordele: Fire skills du kan 'level up' med computerspil,positive
Men prøv måske at høre mere alligevel. Det er jo er helt satirisk univers med en indre logik for fiktive personer. Kirsten Birgit er jo psykopat og uden filter men hun er fiktiv.,negative
Ny leverandør af påskeæg til SFO i Nexø På Paradisbakkeskolens SFO har man i dag traditionen tro fejret påsken. Alt er dog ikke som det plejer. SFO'en har nemlig fået ny leverandør af påskeæg.,neutral
"Jeg dobbelttjekkede verifikationen af profilen et par gange. Det er simpelthen en joke, at dét tweet er kommet fra nogen som lever af formidling. Både ift. signal, men også alt det uvæsentlige.",negative
BILLEDSERIE Pressefotograf Jan Knudsen har udvalgt nogle af sine favoritfotos fra januars fotoopgaver.,positive
"Kontro’ udmelding: jeg er sådan ægte mennesketræt af diskursen i dansk politik. Den sutter røv, og det kan være fint at sutte røv, men alle parter skal være indforståede og hygge sig - OG JEG HYGGER MIG KRAFTEDME IKKE. #BUH",negative
