text,label
Selv i denne situation er der risiko for at vi bryder princippet om retssikkerhed og ligebehandling af alle producenter.,negative
Jeg har bekymringer vedrørende denne strategi med spændetrøjer.,negative
"Målet med disse instrumenter er at etablere strukturer, der sikrer en nem og hurtig adgang til information om en persons kriminelle historik.",neutral
"Misbilligelse over, hvordan tredjelande, især Rusland, bruger energi som politisk værktøj udtrykkes også i betænkningen, samt at medlemslande underskriver bilaterale energiaftaler uden koordination med EU.",negative
Jeg har også planer om at bruge min tilstedeværelse her i Europa-Parlamentet til at fortælle om det samme som jeg allerede nævnte under høringen i Økonomi- og Valutaudvalget i mandags.,neutral
"Til sidst vil jeg gerne spørge Kommissionen, hvorfor hr. Ganleys kampagne i Irland var mere succesfuld end den irske regerings og EU's kampagne angående Lissabontraktaten?",neutral
"Det er kendt af Kommissionen, at transporten af dyr til kommercielle formål kan forårsage stor lidelse hos dyrene.",negative
"Det kan måske siges, at Den Europæiske Centralbank i løbet af de første år har været påvirket af hr. Duisenberg, mens den arbejdede imod at opnå uafhængighed.",neutral
"Vi mener, at både får og geder skulle dækkes af det tidligere direktiv 102, og derfor bør de også inkluderes i dette direktiv.",positive
"Når man bliver bedt om at tildele sig selv ressourcer, er det altid omdiskuteret.",neutral
"""Der er ingen grund til at haste med jeres reformer - der er masser af tid til det"" er ikke et budskab, som nogen skal modtage herfra.",negative
"Studerende benytter også den frie bevægelighed inden for EU, ligesom arbejdstagere gør det.",neutral
"Fru formand, det er 57. gang, at min kollega, Jens-Peter Bonde, fremsætter dette forslag.",negative
Borgerne har store forventninger til EU inden for dette område.,neutral
Kommissionen har kommet med et forslag om at foretage en delvis tilpasning.,neutral
Hvor kan jeg finde artikel 9?,neutral
I dagens møde har vi drøftet betydningen af at have et økologisk mindset.,neutral
"Dette er korrekt, men det er stadig en måde at undlade at påtage sig det fulde ansvar for et sundhedssystem, der er domineret af medicinalvirksomheder og jagten på profit.",negative
"Alle, der har prøvet at indtaste et langt internationalt telefonnummer, vil huske, at når man når til slutningen af nummeret, som er det tidspunkt, hvor man altid laver fejl i indtastningen, har man næsten glemt, hvem man skulle ringe til, og hvorfor.",negative
"I Europa handler det om visa, overvågning af kyster, toldpolitik, bekæmpelse af menneskehandel, politik på arbejdsmarkedet og integration.",neutral
Kommissionens forvaltningsstruktur gennemgår en sand revolution.,neutral
"På den anden side kan man påpege de fremskridt inden for lægevidenskab og udviklingen af lægemidler, samt udviklingen inden for informationsteknologi, robotteknologi og multimedia.",neutral
"Jeg har planen for Kommissionens aktiviteter her, som omhandler en række vigtige emner, men primært fokuserer på sikkerhedsproblemer; dette er berettiget, da fred og stabilitet er utroligt vigtige mål.",positive
"Overtrædelser af normale udbuds- og udvælgelsesprocedurer kan ikke længere retfærdiggøres på baggrund af eventuelle problemer, der opstår i forbindelse med centerets drift i nye omgivelser.",negative
"Jeg mener, at vi bør tænke over, hvordan vi bedst kan formidle dette til offentligheden.",neutral
"Det er nødvendigt, at de forpligtende foranstaltninger inkluderer ikke kun tilbageholdelse af farlige skibe, men også beslaglæggelse af både og lasten.",neutral
Hvert år bliver institutionen forbedret.,positive
"Da vi talte tidligere i dag om at bekæmpe diskrimination, er det meget underligt, at de personer, der støtter afskaffelsen af diskrimination, ikke ønsker at beskytte den menneskelige værdighed ved at implementere selvregulering inden for reklame.",negative
"Jeg vil gerne meddele, hr. formand, at vi trækker vores underskrift tilbage fra dette forslag, da Europa-Parlamentet endnu en gang er blevet anvendt til at angribe den italienske regering.",negative
"Jeg beder dig være mere nøjagtig med Rådets tidsplan for denne sag, da det er helt afgørende.",neutral
"Hvis de lande, der søger om medlemskab, skal erklære, at de vil overholde reglerne, inden de bliver optaget, så er det afgjort også vigtigt, at de nuværende medlemslande overholder dem.",neutral
Det er på tide at ændre kursen.,neutral
"Selvom de er små, er ethvert fremskridt stadig et fremskridt, og denne betænkning har faktisk nogle nyttige forslag.",positive
"For at løse indvandringsproblemet i Den Europæiske Union er det vigtigt at implementere en virkelig omsorgsfuld og solidarisk samarbejdspolitik, som støtter ...",positive
"Men mens vi kun diskuterer statens eksempel i miljøhandlingsprogrammet, kan vi her omsætte ordene til handling.",positive
Det er sjældent muligt at garantere nultolerance i virkeligheden.,neutral
"Hvorfor implementerer man ikke en regel om at mærke produktet, hvor man informerer om brugsanvisningen og de risici, der er forbundet med elektromagnetiske bølger?",negative
"Liechtenstein skal overholde og bruge alle reglerne undtagen dem, der omhandler nye handlinger eller tiltag til at håndhæve retsafgørelser og indsamle beviser i forbindelse med efterforskning eller retssager om direkte skattesvig (som ikke medfører fængselsstraf ifølge Liechtensteins nationale lovgivning).",neutral
"Dette skal være noget, vi tager op nu og i fremtiden.",positive
Dette direktiv kan gennemføres fleksibelt ved hjælp af denne metode.,positive
Jeg beklager at stille sådan et simpelt spørgsmål.,negative
"Vi må også huske på, at EU har bevaret sin ledende rolle i udviklingsbistanden og forsvaret af ambitiøse handelspolitikker med udviklingslandene i løbet af disse år. For eksempel.",positive
"I Parlamentet har der været forhandling, men især Rådet har oplevet stærk modstand, og der er blevet mobiliseret økonomiske kræfter for at forsvare etablere interesser.",neutral
"Jeg vil betegne det som klima-retfærdighed, da det drejer sig om forholdet mellem udviklingslandene og de udviklede lande samt evnen til at præsentere en troværdig finansieringsplan for både forebyggende og tilpasningsmæssige foranstaltninger og også vores vilje til at tage føringen.",positive
"Dette budget viser, at der mangler en global vision for Europa.",negative
"Der er mange forskellige situationer, der er mange forskellige problemer, som vi fortsat står over for i det indre marked, hvor grænsearbejdernes frie bevægelighed er et af de centrale emner.",neutral
Jeg ønsker at besvare hr. van Velzen ved at se på tallene.,neutral
"Når det kommer til dette aspekt, er vi beroliget af Deres indlæg, hr. kommissær.",positive
"Min opfattelse er, at det nye Europa bygger på værdier som tolerance, dialog og gensidig forståelse mellem civilisationer, uden at vi overser de betydelige resultater, vores kontinent har opnået.",positive
"Vi ønsker at udvikle en ensartet politik for indvandrere, hvor medlemsstaternes evne til integration også bliver taget i betragtning. Desuden har vi behov for at styrke Europols operative opgaver, så vi kan træffe konkrete foranstaltninger til bekæmpelse af organiseret kriminalitet.",neutral
"Det er derfor essentielt, at vi prioriterer de nationale politimyndigheders udveksling af information, ikke kun med Europol.",positive
"Det beklager jeg, at parlamentsmedlemmet er så utilfreds med svaret.",negative
"Det er muligt at overveje en deadline for modtagelse af svar fra de øvrige medlemmer af Rådet, sådan at De efterfølgende kan levere svarene inden for den frist, der er fastsat i forretningsordenen.",neutral
Der skal gives passende anerkendelse til dem i traktaten i forbindelse med regeringskonferencen.,neutral
"Vi europæiske folk indså nu, at vores hellige værdier og ikke blot vores eksistens var i fare, og derfor handlede vi solidarisk uden at glemme, at kampen for demokratiet stadig er fundamentet for vores politiske projekt.",positive
Kan den nuværende situation potentielt udvikle sig til en konflikt på regionalt niveau?,negative
"Vi kan takke denne protest for, at der overhovedet er sket et kompromis, så jeg mener ikke, at sagen er afsluttet endnu.",positive
"Et andet argument, som også bliver fremført, er, at prisstigningen på cigaretter vil have en positiv effekt på den offentlige sundhed, da det vil mindske antallet af rygere.",neutral
Det bliver ikke smidt i skraldespanden i dag.,neutral
"På hvilken måde vil Kommissionen sikre, at forhandlingerne primært handler om udvikling?",neutral
"Mit team, fru rådsformand, er meget bekymret for, at Den Europæiske Union er i fare for at blive holdt som gidsel på energiområdet.",negative
"Det er tydeligt, at vinfødevslen har behov for større frihed for at kunne imødekomme efterspørgslen så hurtigt som muligt.",neutral
"Hr. formand, dokumenterne fra Kommissionen og ordføreren er af god kvalitet.",positive
Der er blevet gjort fremskridt siden oktober.,positive
"Apollos besøg på månen, selvom det påpeges i betænkningen, er yderst vigtigt.",neutral
"Ifølge 1998-budgettet skal Parlamentets retningslinjer fastlægge, at en arbejdsgruppe med rådgivende funktion skal give sin godkendelse til programmer inden for menneskerettighedsområdet.",neutral
"For at løse de økonomiske problemer, som påvirker os alle, er det tydeligt, at vi har behov for at skabe flere arbejdspladser, flere arbejdspladser og flere arbejdspladser.",neutral
Det er vigtigt for os at støtte Ukraine i deres stræben efter medlemskab i den europæiske familie.,positive
"Det viser primært, at fiskerne bliver påvirket som de første og bliver inkluderet som de første, når der skal fastsættes regler for bæredygtigt fiskeri.",neutral
"Når det kommer til Palæstina, er det vigtigt at fortsætte engageringen på samme måde som før.",neutral
Formandskabet havde mulighed for at deltage i vores udvalgsmøde og diskutere resultaterne af topmødet.,neutral
"Selvom det kun er en lille del af direktivet i sin helhed, er det det, konflikten drejer sig om.",neutral
"Vores primære fokus bør være at beskytte og bevare disse ressourcer, hvilket vil resultere i sociale, økonomiske og økologiske følger.",neutral
Finansielle institutioner,neutral
Jeg ønsker at tilbyde forsamlingen nogle korte forklaringer efter de tidligere udtalelser.,neutral
"Hvis der skal udarbejdes et samlet budget, skal andre områder nødvendigvis prioriteres lavere, hvis prioriteringerne skyldes politisk vilje.",neutral
"Der er ingen udelukkede muligheder, men det er alligevel anbefalet at håndtere sagen med omhu og overvejelse.",neutral
"Jeg er ikke sikker på, om jeg er så imponeret over evnen til at omplacere 2 % af personalet.",negative
"Det er mærkeligt, men det er udelukkende op til Parlamentet at træffe beslutningen, det vedrører ikke mig.",neutral
"Den 24. november afholdt Kommissionen et møde i sin taskforce om omstrukturering, som blev oprettet i marts 2005, da meddelelsen om omstruktureringer og beskæftigelse blev offentliggjort.",neutral
"Jeg håber, at finansieringen til denne ordning kan fortsætte, da den er et vigtigt tegn på samhørighed mellem EU-borgerne.",neutral
