text,label,is_paraphrased
"Danske Arbejder ved Det er sandt, og det er Arbejderens og UnionsArbejderer-borgerens dagligdag er [LINK]
 #endlösnung #dkpol #svpol 
 #nopol #CreativeEu #Norden",neutral,0
Kasper Christensen: Vi krigede som vanvittige -,negative,0
"Aner man en odeur af gylle fra Bæredygtigt Landbrug, eller er det duften fra fiskemelsfabrikken, hvor ""Kvotekongerne"" leverer skidtfisk?",negative,0
"Kære Dansker. Jeg er ik født i Danmark men her har jeg født alle mine tre børn. Her skal jeg begraves. Vi taler dansk. Vi tænker dansk og vi kender ik andet end Danmark. Jeg håber, at du aldrig vil tillade nazismen! Jeg regner med dig. Svigt os ik. Svigt ik demokratiet. #dkpol",positive,0
Du kan få to mere: En hoppende mur og Halimi 🙂,positive,0
"HJÆLP! Var i færd med at opdatere iPhone6 via iTunes, da jeg får FEJL 14. Sker med forskellige kabler og computere. Nu er jeg nødt til at gendanne min iPhone fra scratch, hvis jeg ikke kan fuldføre opdateringen. Nogle gode fifs til, hvad jeg gør? #twitterhjerne",neutral,0
Demokrati...? Siger blot jeg ikke forstår du sidder hvor du gør.,negative,0
RT @USER: God orientering tak for det,positive,0
"“Vi er et yndigt land med for langsom omstilling. Spænder ben for hinanden og har soloindstilling. Vi skal til klimakamp for Danmark og vi er med alle mand! Lad den grønne bølge gå, hele Danmark op at stå!” Yeah 💚#GrøntValg #fv19 #dkgreen",positive,0
Tv 2 sender i den om Rudolf også. 🤣. Når Franskmænd har fået en ide. Stopper den ikke lige med det sammen. Franske biler køre jo stadig.,positive,0
"Synes ikke jeg er særlig farvet her. Har intet problem med at skære Brøndby over heller, som jeg har gjort mange gange på en objektiv måde herinde, hvis du læser igennem. Men vi kan jo have forskellige (tydeligvis) holdninger, og det skal der også være plads til :-)",neutral,0
"🗣️ 'Vi skal ud af starthullerne i morgen, og give den fuld gas. Vi er bedst når vi angriber fra start til slut og ønsker at score det næste mål i kampen,' er meldingen fra Søren Krogh inden kampen mod 

Læs mere fra Krogh 👇🏽 #fcndk
[LINK]",positive,0
Frederikshavns vestby i vokseværk: To store forretninger flytter ind - og der er plads til flere,neutral,0
"Jo det har jeg lige gjort. Hvis det eksempelvis bliver en ret for folk der har været 42 år på arbejdsmarkedet, er det en ret for de der opfylder den betingelse - men det er jo ikke alle på arbejdsmarkedet der opnår 42 år.",neutral,0
Se masser af billeder fra det traditionelle rally ...,neutral,0
Det gør hun helt sikkert,negative,0
Tror ikke det er så simpelt. Hun virker grænseløs og ligeglad..,negative,0
"Sådan en streng lov burde man indfører i #Danmark på lige fod med #Tyskland. Op til 5 års frihedsstraf for hetz mod befolkningsgruppe, altså en styrkelse af racismeparagraffen. Det kan være, det kan lukke munden på demagogen #Paludan. #dkpol",negative,0
RT @USER: Må si det er ting som bekymrer meg mer her i landet enn hvilken kanal skirenn sendes på. Virkelig! #dax18,negative,0
"Nej, jeg siger at jeg tror vælgerne er dødtrætte af det gensidige blame game.",negative,0
"Et bredt flertal er enige om, at alle store banker i Danmark skal inspiceres for hvidvask i år. “Er der flere sager derude, skal vi have dem frem i lyset nu, siger erhvervsminister @USER. #dkpol #dkbiz #hvidvask #forlig #Danskebank #Nordea

[LINK]",positive,0
"Jo, og set med mesterskabs-bejler-øjne, det er galt nok at chefen har valgt 26/5, Superligaens sidste spillerunde til EU-valget.

Drømmer jo om ⚽️🏆 på fodbold-stadion, og så skal jeg skisme i stedet for stå og tælle stemmer op i kongrescentret den aften... 😏",negative,0
"Ingen dokumentation for at kalde ham højreorienteret? Manden har jo for fanden em dom for racisme. Det er sgu da lakmustesten for at være højreorienteret!
Hvis det er niveauet, så er vi satme langt fra at kunne have en åben dialog :(",negative,0
Altså hvorfor var det lige Costa fik rødt kort? Produceren mener åbenbart ikke det er vigtigt at vise #BarcaAtleti,negative,0
"Der skal ikke være nogen lovbestemt mindsteløn, det vil meget hurtigt blive til en EU bestemt mindsteløn og det ville brede sig ud over det hele og snart vil vi have franske forhold,DSB melder sig i en privat arbejdsgiverforening, med interesse for at privatisere DSB politisering",negative,0
S og R lægger landbrugets svigt ved regeringens fødder,negative,0
"Det selvfølgelig en anden side.. Der kører jeg ikke nok med dem til at kunne udtale mig. Det må dog uden lige, stadigt være et overkommeligt problem at kunne løse.. Hvis viljen er der fra DSB..",neutral,0
"Jeg er slet ikke ude i at undskylde for nogen eller sige, at tech-firma X ikke kan gøre mere, eller at det er synd for dem. Men det er en *vild* skala, de opererer på, når de forsøger at dæmme op for og fjerne det, vi mennesker smider ud på nettet for at snyde og svine hinanden.",negative,0
"Udstillingen på Fuglsang vil som den første nogensinde zoome ind på de to kunstneres venskab og gensidige kunstneriske inspiration, og baserer sig på museets forskning.",neutral,0
"Legetøj kan indeholde problematiske kemikalier, som flere test fra har vist gentagende gange. I dag kl. 10 behandles et beslutningsforslag B47 om indholdsdeklaration på legetøj i @USER. Forbrugerrådet Tænk bakker op #godkemi #kemliuppen",negative,0
"Hvor mange af pengene er “nye” penge, ?",negative,0
Og sur mælk i kaffen,negative,0
Det var en voksen journalist Jonas og jeg råbte at han skulle stille sig ud til stolpen😂😂😂🙈,positive,0
Tak for at lytte og de pæne ord,positive,0
"I bryder loven for egen vinding. Der er ingen anden måde at fremlægge det. Hver gang jeg har skrevet til jer om det, er der 14 dage med pant, men så stopper I igen. I har nægtet ethvert juridisk ansvar, men med den kommende straffesag vil jeg inkludere et krav om kompensation.",negative,0
"Præcis. Hvis det er tilfældet, så er problemet et andet (eller et ekstra, om man vil), og det ligger fortsat hos dem, der sang det.",neutral,0
Som 15-årig tilsluttede hun sig IS: Nu er hun gravid og vil hjem,neutral,0
"De fleste rækkehuse er bare bygget til familier med to børn. Det er få der har fire værelser, men jeg kigger. Tak for tip.",neutral,0
"Det er jo allerede et forbud. Paludan har jo, de facto, et forbud mod at opholde sig en del forskellige steder i KBH pga. blasfemiske handlinger. Det sker allerede, om du køber den eller ej.",negative,0
"FSN får kæmpebeløb efter opkøb af jysk selskab: Sælger ""afgav stærkt misvisende oplysninger""",negative,0
"Ny opgørelse viser, at det i høj grad er TV 2-kanalerne, der har skruet op for produktionen af ny dansk tv-fiktion #dkmedier",positive,0
Har set en på twitter skrive at United måske skulle sælge De Gea i det her transfervindue istedet for at lade ham gå gratis næste sommer. Hvad er jeres mening folkens? I mine øjne skal i vi ikke sælge de gea! Men hvad gør man hvis der tikker et bud ind på 100mil pund fx? #mufc,neutral,0
"99 procent af vores tid bliver brugt på at dække nordjysk stof. Golf i Dubai har jo blot taget 10 sekunder at planke fra Ritzau. VM i håndbold er en af de få undtagelser, og med seertal på over 2 mill har vi valgt at prioritere det. I dag dækker jeg pokalfinale og JM boksning",negative,0
Rusland fejrer femåret for annekteringen af Krim med gadefest,neutral,0
RT @USER: Der trænes i Herning #hndbld,neutral,0
"Kære larsclilleholt 
 Vidste du at klimaforandringerne får verdenshavene til at stige, og det vil skabe dobbelt så mange oversvømmelser om blot få årtier, viser nyt studie. Specielt København kan stå for skud! 
Hvad vil du gøre ved det? #dkpol",negative,0
RT @USER: 18-årig mand varetægtsfængslet mistænkt for en række indbrud bla. i Søborg-området #anklager,neutral,0
Lige nu er populær på #dkpol,positive,0
"Igen har ret. Ja, vi skal holde op med at tale om skattetryk, men derimod om, at skat gør os trygge! #dkpol #dkmedier 
[LINK]",positive,0
18 danskere smittet af sjælden mave-tarminfektion,neutral,0
"DAT fejrer 30 år med fly Det er i dag 30 år siden, at Kirsten og Jesper Rungholm lettede med deres første fly. I dag råder de over 22 fly og har mere end 500 ansatte.",positive,0
Oplagt at der skal afsøges muligheder i en S V K Regering. Ligesom i Tyskland og Sverige så må de ansvarlige og i 🇩🇰 gamle partier nu tage ansvar hen over midten og sikre samfundet mod de ekstreme kræfter som RP og #dkpol ping,neutral,0
"""Vi er faretruende tæt på at krølle den danske samfundskontrakt sammen og kyle den i papirkurven."" Odense-borgmester Peter Rahbæk Juel opfordrer Folketingets partier til at handle før det er for sent. #dkpol #kompoldk",negative,0
"Der er mange knuste æg, men ingen omelet!",negative,0
Det tror jeg ikke nogen reelt har overblik over. Problemet er at mange skifter manuel cykel 🚴 eller gåben ud med de eldrevne - og det er skidt for både miljø og sundhed.,negative,0
"NATUREN ER TØR 🚒👨‍🚒
- og derfor er det vigtigt at tænke sig godt om, når vi hygger os udenfor i det gode påskevejr🐣 En af vores vagthavende indsatsledere🚒👨‍🚒 giver gode råd i indslaget fra TV2 Nord 
#NaturenErTør #ViPasserPåJer #NordjyllandsBeredskab",positive,0
Y's Men deler ud af indtjente penge,neutral,0
Fredag aften kan AaB enten være (tilbage) i mesterskabsspillet eller tre point fra nedrykningsplayoff #sldk,neutral,0
"Det er noget af en stime, den 36-årige rytter er kommet ind i! Lidt af en start han har fået på 2019-sæsonen!",positive,0
"Jeg har det lidt mærkeligt med, at man kan lave journalistik på den måde. På den ene side er oplysningerne jo super relevante og interessante. På den anden side - kan man så det som journalist - sidde i en bar og høre folk tale og så lave en hel artikel om det?",negative,0
"Kommentar: Det er vel ikke en naturlov, at Tyskland og Frankrig skal ligge i struben på hinanden",negative,0
"Ro på. Du er et ukrudt, det ville ikke undre mig at din mor er din fars søster. Og efter de havde sammenleg, så kom du til verden. Men det komisk nok du påstår at du kender bedre til historien i Balkan, end de personer som rent faktisk kommer der fra.",negative,0
"Åbent spørgsmål; tror mænd, at kvinder ikke ser, når de lige kigger og vurderer ben&amp;røv&amp;det hele, mens man taler i professionel sammenhæng om noget arbejdsagtigt?
Er de ligeglade?
Er det meningen, hun skal se det?
Er det noget andet? 
Jeg shamer ikke, jeg undrer mig helt ægte.",negative,0
"18-årig fyret og bortvist på livstid for at spise af kanelsnegl i Føtex,",neutral,0
"Så er det imorgen søndag det store bankoshow løber af staben! Pladesalg fra klokken 13, dørene åbner 13:30, og vi går i luften 15:00! Præmiebunken bugner, og Dansk Outlet spæder også til! 🙏💙 Ses vi? 😉",positive,0
"MADBORGERHUSET I LYNÆS ER GENOPSTÅET 😍 MUUUUUUMS!

#mad #fællesspisning #vielskerhalsnæs #udflytter #tilflytter #vandkantsdanmark #surfcenter #dkpol",positive,0
#ligestilling #dkpol håbet at #familiehuset virkelig sætter #børn over mor selvom det ikke ser sådan ud endnu,negative,0
"RT @USER: #dkpol #dkkultur Absolut en artikel, der er værd at læse

[LINK]",positive,0
Hun er urokkelig i sin umenneskelighed.,negative,0
"Fuldstændig enig, vi bliver klogere. Jeg har helt sikkert også klubbriller på, og er jubeloptimist",positive,0
Jeg kigger skam i skemaet. Jeg bor nemlig lige op ad i terrænet. Går ture i naturen derude. Og når i skriver en artikel som denne afleverer i et falsk indtryk af forholdne. Problemstillingen er ikke ny. Men der er en politisk dagsorden om #LukSjælsmark.,negative,0
BILLEDSERIE: Hjerteforeningens lokalkomite mangler hjælpere for at fortsætte den traditionelle nytårsmarch.,neutral,0
"Espersen i mimose-mood!? Der kan man bare se :)

Lige her er altså bare en borger, der bruger sin borgerret.
Han er ikke en MF, der misbruger sin MF-autoritet.

PS
Det her sker kun, fordi FT ikke står for transparens og ærlighed mht. partistøtte. Noget i klemme?",negative,0
"Det nye forslag fra S gælder ikke min mor, det ved jeg med sikkerhed, hun er nemlig ikke nedslidt. Så nemt er det at konstatere hvem der i målgruppen trods 45 år med samme job. Hun vil heller ikke, så det er da godt, at ordningen er frivillig.",negative,0
"Det ville være nødvendigt at vide, da vi måske så godt allesammen på holdet kunne overveje bare at låne, da det er ret besværligt og transportere 3 computere med fra jylland + en fra roskilde :P",neutral,0
her er mine elevers bud på de vigtigste emner til valget - de er alle førstegangsvælgere! De håber at de bliver hørt! #dkpol,positive,0
"Top 20: Mandagsprogrammer i tæt duel #dkmedier #medienyt
[LINK]",neutral,0
Jeg er enig med Finansministeriet i denne sag: Staten tjener på dagpengesystemet #dkpol #dagpenge #dkøko,neutral,0
"Det er helt fair game, hvis det er dine egne filer og man f.eks. baserer statistikken på server-logs, men at omskrive href=“[LINK]” til href=“/snooping-script?redirect=[LINK]” er over grænsen, synes jeg.",negative,0
"Skandaløst ringe dommerpræstation over hele linjen. Hvis TVW og Okore er offside, så hedder jeg Henning, og hvis Arajuuri ikke laver hands, er der lang vej hjem, som Wafande ville sige det...",negative,0
Væk med julefedtet? Nyt fitnesscenter åbner i Birkerød #rudersdal #viborsmukt,positive,0
Gå ikke glip af paneldebat mellem #dkbiz og Spitzenkandidat samt spidskandidat til #ep19dk om erhvervslivets prioriteter for EU på mandag i - tilmelding kan stadig nås! #dkpol #eupol,neutral,0
"Ny tatovering i dag, åbent hus i tattooshoppen imorgen og samler min spritnye IPad Pro op på lørdag 👌",positive,0
Lige nu: Statsminister Lars Løkke Rasmussen mødes med #dkpol #dkbiz,neutral,0
"Sammen med har jeg talt med en del af de ft-medlemmer, der stopper, om hvorfor de stopper og om dansk politik anno 2018. Der var nogle interessante refleksioner undervejs #dkpol",neutral,0
".@USER og Scandinavian Avionics vinder Danmarks første F-35-vedligeholdelseskontrakt #dkforsvar 
[LINK]",positive,0
"Ja og ? Er det ikke sadan politikken i dag er
Dér er jo ingen af jer der har noget konkret at sige om virkelighed alligevel. Andet end det fremlæggelsens smùler viser fra et samfund der vil bedrage
Saa hvad er Ordenes fremlæggelse her værd ?????? NADA",negative,0
Riisager udskyder omdiskuteret digital prøvevagt #dkpol #uddpol,neutral,0
"Det er så ikke den, jeg var lidt for entusiastisk der.

Vedkommende sidder længere væk fra cam og så vidt jeg husker er der NUL LYD. Full BLOWN autentisk. Og kun ift bipolar, alle de andre følger heraf præsenteres ikke først. 🙏🏻

#twitterhjerne",neutral,0
"RT @USER: #NotreDame tak til alle danskerne, der viser deres sort og støtte i aften 🙏🇩🇰 #dkpol",positive,0
