Original,New,label,semantic_similarity,org_length,new_length,sentida_score_org,sentida_score_new
På forsiden af The Sunday Times er der en af de der Brexit dommedags overskrifter som ingen vist havde fantasi til at forestille sig op til Brexit afstemningen,"Forside på The Sunday Times viser en af de brexitev-dåse-overskrifter, som ingen sandsynligvis havde kraftig fantasi til at forestille sig før afstemningen om Brexit",negative,0.9221463,159,165,0.7499999999999998,0.7731481481481479
"Nej, det synes jeg ikke, hvis man ser på hvor langt ude fra det er samt de øvrige omstændigheder. Det er alligevel ude på kanten af buen.","Å, jeg mener ikke, hvis man tager højde for dennes placering samt andre omstændigheder. Imidlertid, det er nok ude på kanten af buen.",neutral,0.8839491,137,133,-0.5436507936507936,-0.20833333333333326
Mulig dommerfejl? Den var meget tydeligt inde selv på de dårlige TV billeder. #sldk,"Ønsker du at jeg kontrollerer det igen, så er det klart synligt på de ringe kvalitetens tv-billeder. #sldk",neutral,0.6758914,83,106,-0.24999999999999994,0.4444444444444443
"Men igen, hvorfor er det et krav at 'udviklere' har fuld adgang til 'databasen'? Og hvordan kan man forlade sig på troskabseder ... se bare hvordan det gik med Balder og misteltenen!
[LINK]","Men igen, hvorfor er det en betingelse, at 'programmører' får adgang til 'databasen'? Og hvordan kan man sikre sig på troskabseder ... se blot hvad der skete med Balder og misteltenen!
[LINK]",negative,0.82798254,189,191,0.2685185185185185,0.125
"Hvis ikke jeg vidste bedre, ville jeg tro, han havde læst mine tweets.","Hvis du ikke var sikker på det, ville du måske tro, at han har læst dine tweets.",negative,0.89494723,70,80,0.5,-0.16666666666666652
"Nyheden om koranafbrænding herhjemme omtales i arabiske medier. En af reaktionerne nederst: 

""Vi skal aldrig modsvare den slags opførsel ved at brænde deres hellige bøger eller gengælde deres angreb på vores profet ved at nedgøre elskede Jesus og Moses.""
#dkpol","Nyheden om koranafbrænding i Danmark får også gennemslag i arabiske medier. En af de reaktioner nederst lyder: 

""Vi skal aldrig svare på denne type adfærd ved at brænde deres hellige bøger eller gengælde deres angreb på vores profet ved at nedvurdere elskede Jesus og Mose.""
#dkpol",neutral,0.9179406,262,282,-0.2938271604938269,-0.1279461279461276
"Mest læste seneste uge #1: Stine Bosse: Med ’paradigmeskiftet’ skulle fokus flyttes fra inklusion til hjemsendelse. Nu ser vi fortsættelsen

Gratis at læse: #dkpol","Mest populære artikler denne uge #1: Stine Bosse: Et ""paradigmeskift"" vil bringe opmerksomheden fra indbærende til volderne. Lær mere om fortzen i dansk politik",neutral,0.6038357,163,160,0.6666666666666666,0.295138888888889
Men kan han lave en ollie?,Kan han ikke i stedet prøve at udføre et kickflip?,neutral,0.58180296,26,50,-0.416666666666667,0.0555555555555555
"Begivenhedsrig første halvleg på både godt og ondt. Fodens scoring må varme enhver enhver Cityfans hjerte. Desværre måtte KdB humpe ud af banen med noget der ligner en forstrækning. 
#ManCitySpurs #pldk","
    Det første halvleg var fuldt på underholdning, både i det positive og det negative. Foden scorede målet, som ville gave enhver ManCity fan lyster i hjertet. Mishunda Knockebageden måtte imidlertid trække sig fra banen med noget der lignede en forstrækning. #ManCitySpurs #pldk",positive,0.78303635,202,281,0.9382716049382709,1.0854700854700865
"Men integrationsplan efter integrationsplan har vist, at man ikke integreres med mindre man selv vil det. Men tak til RV for at være ærlige. I kan ikke give Mette F. opbakning hvis ikke hun skrotter paradigmeskiftet. Godt at være ærlig overfor vælgerne. #dkpol","Men trods mange integrationsplaner er det klart, at integration ikke sker uden egen vilje. Men tak til RV for ærligheden. Hvis Mette F. vil have min støtte, må hun også afskaffe den gamle tankeskabning. Det er vigtigt at være ærlig overfor vælgerne. #dkpol",negative,0.9353404,260,256,1.3000000000000014,0.9572649572649579
"RT @USER: Der findes gode mennesker
Der findes onde mennesker
Og så er der dem som mig
😂😂😂😂","🔁 @USER: Findes gode og onde mennesker, og så er der dem som jeg. 😂😂😂",positive,0.9001988,91,69,-0.16666666666666663,-0.04166666666666585
"Jeg synes det er godt med par timers program med koncentreret kant, der dækker bredt. Men deres tale-i-munden på hinanden, råben og banden kan godt blive for meget.","Jeg enstemmig med det første punkt, men jeg mener at deres kommunikation og samarbejde kan være for meget i nogle tilfælde. Det er vigtigt at holde en balance og fokusere på kvaliteten af arbejdet.",negative,0.46339116,164,197,0.3923611111111115,0.9197530864197534
"Det lader til at sådanne handlinger ikke på forhånd kan forbydes, men efterfølgende dømmes kriminelle, hvis de f.eks. er racistiske eller injurierende.","Det virker som om nogle handlinger ikke kan forbyde før hændelsen forekommer, men hvis det herefter viser sig at de er racistske eller beskadigende, vil personerne straffes.",neutral,0.86823237,151,173,-1.6507936507936514,0.051234567901233215
RT @USER: 24-årig dødsbilist bliver udvist af Danmark #KriminelleUdlændinge #dkkrim #dkpol,24-årig kvinde med dødsbilister er udvist fra Danmark. Dette emne fokuserer på kriminelle udlændinge og politik i Danmark. #dkkrim #dkpol,neutral,0.80158496,90,137,0,-0.4666666666666666
"I lyset af den senere tids episoder med som formand, er det værd at se det her klip fra januar. Måske det meste tendentiøse af alle hendes indgreb, hvor hun stopper @USER, fordi han spørger en DF'er til partistøtte. #dkpol","Ældre episoder fra tiden som formand viser et klip fra januar med den mest tendentiøse af hendes indgreb, hvor hun forbyder @USER at spørge en DF'er om partistøtte. #dkpol",neutral,0.9316584,222,171,0.18686868686868674,0.11111111111111112
Min kæreste synes det smager godt 🤮🤮🤮,"Kæreste er virklig besynderligt fascineret af denne madretning. Det virker som om de ikke kan nå noget andet end at udtale deres mening om smagen på en ironisk og skuffet måde. Men hvad siger du, føler du dig også denne retning er ganske upålidelig?",negative,0.379246,37,249,1.3194444444444444,0.0722222222222219
"Hold nu op. Jeres forslag hjælper jo lige præcis ikke dem, der faktisk kunne have behovet for tidlig pension. Og I kan kun formulere det i overskrifter. Det er jo håbløst at lave forlig om.","Men du har jo rigtig sagt. Deres forslag vil ikke hjælpe de, der har brug for tidlig pension. Og det er virkelig uforgivende, at I kan sammentrække hele debatten til kun et par overskrifter. Tvinger man stadig længere de ansatte og de hjemløse til tøjhus?",negative,0.8865371,189,255,0.022435897435897283,-0.12685185185185258
"Ja, man kan næste sige, at det er hendes business og brød på bordet. God pointe.","Å, vi kan også sige, at hun har sit eget firma og sin livsopfindelse på spillet. Det er hendes virksomhed og hendes løn i spillet. Et gode eksempel.",neutral,0.738964,80,148,0.916666666666666,0.9666666666666659
"Jeg er udsat for uønskede phishing-opkald på min telefon. Dem i den anden ende bliver ved med at skifte nummer, så jeg ikke kan blokere numrene. Hvad skal jeg gøre, for at slippe af med den form for chikane? #twitterhjerne #phishing","Ær du udsat til uforgribelige phishing-kald på din telefon? De på den anden side skifter nummer, så det bliver vanskeligt at blokere dem. Hvad kan du gøre for at beskytte dig mod disse kallene?#beschermdeTelefoons van Datluchtige#fishing-telephone#geeenKwaad",neutral,0.81285024,232,258,-0.5912698412698413,-0.5925925925925927
"Det så altså mærkeligt ud. Er de 13 år gamle? Man skal da ikke blive hængende oppe i GFs felt i overtiden, når man er foran 2-1. Suk","Det var derfor virkligt interessant at se. Er de 13 år gamle? De skal ikke holde sig hængende i GF's felt, når de er foran med målscorerne, selv om de kun er foran med et enkelt mål. Udfordringer",negative,0.86262023,132,195,-0.29629629629629634,0.276666666666666
"Ingen ef forpligtet til at bidrage aktivt til undersøgelsen mod sig selv. Men Olaf har aldrig rost Messerschmidt for aktivisme. Nogle kan repetere det forløb, jeg må på arbejde nu.","Ønsker du hjælp med at udtrykke din mening på en anden måde? Der er intet nødvendigt at bidrage aktivt til selvundersøgelse. Men Olaf har aldrig rost Messerschmidt for at være en aktivist. Nogle kan genkende det løb, jeg nu skal tage til arbejde.",negative,0.89139676,180,246,0.45370370370370483,0.6158730158730162
Men prøv måske at høre mere alligevel. Det er jo er helt satirisk univers med en indre logik for fiktive personer. Kirsten Birgit er jo psykopat og uden filter men hun er fiktiv.,"Men prøv at høre mere på, selvom det er satirisk univers med en indre logik for fiktive personer. Kirsten Birgit er ubetænksom og psykopatisk, men hun findes kun i fortællingen.",negative,0.9616083,178,177,0.34027777777777724,0.0061728395061727715
"DET KAN BLIVE EN KORT KAMP I BRØNDBY PÅ SØNDAG: ""Og havde Jakob Kehlet hørt homofobiske tilråb, ville han have stoppet kampen, men det kan være svært for dommerne at høre alt, hvad der foregår på tribunerne, siger han.""#sldk","ØKONOMIMINISTEREN HAR UDBETALT BIDRAG TIL LÆGEFRAKTIONENS INVESTITIONER I NYE TEKNOLOGI: ""Vi ønsker at støtte lægefrakationens investeringer i ny teknologi og derfor har vi givet en bidrag til dette formål, siger økonomiministeren.""#sldk",neutral,0.031215562,224,237,-0.89814814814815,0.9888888888888889
"Hej Rasmus. Håber du vil læse vores historier igen inden vores interview senere i dag. Vi skelner meget klart mellem undersøgelseskomitéen og bestyrelsen og skriver, at sidstnævnte afviste konklusionerne om lovbrud",Hej,neutral,0.16453591,214,3,0.07142857142857098,0
"Det her bliver en god kamp! #sldk

(Kan man kalde en “famous last words på sine egne udsagn?)","Det vil være en spændende konkurrence, hvad synes du? (Er det muligt at kalde det ""berømte sidste udtalelser"" om eget udsagn?)",positive,0.53082530000000006,93,126,0.033333333333332174,0.7301587301587302
"Klovepsrtiet er nemme at håne men svære at fornægte.

Handling kræver også modet til at tage de svære samtaler. 

#dkpol #dkgreen #derforuffe #dereretalternativ","Æren for en fremgangsmåde, men udfordringen er at nøjes med resultatet. Modenhed kræver evnen til at handle i omgang med uforeståelige emner. 

#dkpol #dkgreen #derforuffe #dereretalternativ",positive,0.76313937,160,190,-1.4722222222222239,-0.01388888888888951
RT @USER: #løntop19 Mette Frederiksen er i topform i dag 🌹håber snart du bliver statsminister #dkpol,"Nyeste indslag fra @USER: #løntop19 Mette Frederiksen viser formidabel præstation i dag 🌹 Håber, at hun snart vil blive Danmarks statsminister. #dkpol",positive,0.8325744,100,150,0.7666666666666673,1.11111111111111
"Nej. Det var mig. Nu er Smørhår Slikfriller blevet politiker, så jeg må sige mere om ham. Jeg skrev bachelorrapport om politisk ytringsfrihed (før Muhammedtegninger og forveksling imellem racismefrihed og retten til demokratisk debat), så jeg er klar til hans kommende søgsmål.","nej, det var mig. smørhår slikfriller er nyt politiker og derfor må jeg tale mere om ham. jeg har skrevet en bachelorafhandling om politisk ytringsfrihed (inden forståelse af muhammedtegninger og forveksling mellem racismefrihed og retten til demokratisk debat), så jeg er klar til hans kommende forslag.",negative,0.88603246,277,304,0.2442279942279941,0.34467120181405875
"Finalen i LoL er overstået. Stort tillykke til Højer Efterskole #1. 

Det betyder også at vi er klar til CS:GO finalen. Det bliver et opgør mellem Ølgod #1 og et hold af kommende elever. Vinderen render afsted med titlen og 5000 kr. 
Se med her:
[LINK]","
    LoL-finalen er allerede gået i hjulene. Godt gjort, Højer Efterskole #1! 

Dette betyder også at vi er klar til CS:GO-finalen. Det vil være en kamp mellem Ølgod #1 og et hold bestående af kommende elever. Vinderen får titlen og 5000 kr.
Se mere her: [LINK]
    ",positive,0.9401586,252,266,0.914529914529915,0.8555555555555564
"Men trods alt har Sebastian været en rimelig succes internationalt med Deisler, Larsson, Giovinco osv👍","Men trods det hele har Sebastian været en fornuftig succes internationalt med navne som Deisler, Larsson, Giovinco osv. 🌟",positive,0.9390255,102,121,2.1333333333333333,1.7314814814814807
"At Venstre fotoshopper deres politik ved alle, men hvorfor også billederne af deres politikere? Er der intet ægte i det parti","Åbenbart er Venstres politik skabt med hjælp af fotoshop, men hvorfor også billederne af deres politikere? Børn fødes ikke med partipolitik i blodet, så hvad gør de for at bevisse deres ægte engagement?",negative,0.81514525,125,202,0.23809523809523858,0.2888888888888891
"Selvfølgelig må vi jobbe mot dette. Problemet her et at Sanner og flere prøver å sette disse to grupperingene i samme bås aka «very fine people on both sides», og det er en falsk ekvivalens.","Ægert lægnermøde fremløste nuværende målsætning om at forhindre denne konflikt. Udfordringen her er, at Sanner og andre prøver at sammenligne disse to grupperingene, hvilket er en falsk lignelse.",negative,0.69261706,190,195,-0.05555555555555602,-0.381944444444444
SE-slider om tæt pulje: Vi tænker offensivt #sønderjyske #sldk,Øjeblikkelig sønderjysk fodbold: En aktiv tilgang til nær pulje #sønderjyske #sldk,neutral,0.61625063,62,82,0.48148148148148134,0.716666666666666
Kaj blev rost for sin grundighed (Dette er en plus-artikel),Kaj modtog hyldest for sine værdifulde indsigter (En positiv anmeldelse),neutral,0.6649836,59,72,1.8333333333333335,2.244444444444446
Nu var jeg nødt til at google Cardi B.,"Jeg forstår, at du har søgt efter oplysninger om Cardi B. Kan du fortælle mig, hvad du vil vide mere om hende?",negative,0.33261207,38,110,-0.666666666666667,0.7555555555555554
Den reference fortjener mere opmærksomhed 😂😂😂😂😂,"Refærerens værdi anket sig, så behøver vi altså tage det mere på højde. 😄😄😄😄😄",positive,0.48059726,47,77,0.333333333333333,-0.111111111111111
"Han ku igår have valgt Louka på den anden kant i stedet for Nielsen. Så man havde fart på begge kanter. Men han går udelukkende efter 0-0 kampe jo. Da i kommer bagud i går, så laver han 3 def udskiftninger. Det ligner han ikke ved hvad han laver! Tror det er på tide med ny træner","Han valgte i går at spille Louka på den anden side, i stedet for Nielsen. Dette gav holdet hastighed på begge fløjer. Men han fokuserer kun på 0-0-kampe, så de to mål forsinkede hans beslutning. For at komme tilbage fra bagud gennemførte han tre forsvarers udskiftninger, hvilket ikke ligner hans normale spillestil. Måske er det tid til en ny træner",negative,0.90085876,280,350,0.07692307692307629,0.5249999999999999
